datetime,木片预整仓液位,木片预蒸仓温度,MSD1扭矩,MSD1吨浆能耗,1#反应仓温度,1#反应仓液位,MSD2扭矩,MSD2吨浆能耗,2#反应仓温度,2#反应仓液位,PSF扭矩,*负载感应螺旋功率DE,*负载感应螺旋功率NDE,高浓磨吨浆能耗,刀盘压力NDE_x,刀盘压力NDE_y,磨盘间隙NDE_x,磨盘间隙NDE_y,磨盘间隙DE,震动加速度NDE,震动加速度DE,震动DE,PSD(plug screw discharger),PSD扭矩,2段浸渍吸液比
2015/3/25 11:21,0.257925157,-0.368923729,0.440657803,28.663069,-0.066233423,0.17378275,-0.047710101,20.486776,0.110384772,-0.180562923,-0.364253394,-0.19664531,-0.041661017,0.085278276,-0.151595763,-0.151595763,0.031531532,0.031531532,-0.117647059,-0.058943089,-0.362010221,-0.207142857,-0.332298137,-0.360726682,0.349562854
2015/3/25 11:21,0.255384657,-0.371891947,0.411089465,28.096775,-0.078311413,0.179997123,-0.059987763,20.35364,0.100987932,-0.332668892,-0.303921569,-0.436275449,-0.029250751,0.185816876,-0.135638291,-0.135638291,0.022522523,0.022522523,-0.058823529,-0.282520325,-0.362010221,-0.178571429,-0.350931677,-0.305363341,0.373262189
2015/3/25 11:21,0.259449471,-0.375075241,0.418628731,27.377344,-0.090390177,0.167897392,-0.041418571,19.630486,0.094303973,-0.37618267,-0.361236802,0.006342188,-0.159323631,0.194793537,-0.167553209,-0.167553209,0.058558559,0.058558559,-0.014705882,-0.292682927,-0.362010221,-0.157142857,-0.263975155,-0.297577727,0.317463826
2015/3/25 11:22,0.236165372,-0.378043571,0.416885098,27.692554,-0.100630227,0.152434573,0.173156226,20.806816,0.085391964,-0.40005285,-0.267722474,-0.455728135,-0.145589252,0.196588869,-0.130319169,-0.130319169,0.058558559,0.058558559,0.014705882,-0.217479675,-0.362010221,-0.164285714,-0.282608696,-0.294982829,0.317710053
2015/3/25 11:22,0.233624872,-0.380022364,0.417707341,27.807226,-0.112708303,0.203063282,0.051871881,20.028605,0.076479956,-0.405576096,-0.151583864,-0.125010642,-0.296582986,0.198384201,-0.140957466,-0.140957466,0.094594595,0.094594595,0.044117647,-0.335365854,-0.460817717,-0.114285714,-0.096273292,-0.140138284,0.331662908
2015/3/25 11:22,0.24349964,-0.382990666,0.416768321,27.848343,-0.124787067,0.179997123,0.241030062,21.444691,0.058171107,-0.419072069,-0.067119155,0.279845679,-0.158927843,0.209156194,-0.146276588,-0.146276588,0.112612613,0.112612613,0.080882353,-0.292682927,-0.440374787,-0.107142857,-0.071428618,-0.057958239,0.331631197
2015/3/25 11:23,0.237181558,-0.384969487,0.442585045,28.505184,-0.13384556,0.174623522,-0.03133462,19.666891,0.039474814,-0.432568073,-0.128959276,0.363842656,0.241401812,0.209156194,-0.130319169,-0.130319169,0.112612613,0.112612613,0.095588235,-0.369918699,-0.46592845,-0.042857143,-0.121118012,-0.067474244,0.333455514
2015/3/25 11:23,0.236165372,-0.384969487,0.384684429,26.966091,-0.143560607,0.191950625,0.144323051,20.683598,0.01942281,-0.436986689,-0.121417798,0.249440547,-0.171928498,0.23070018,-0.14361704,-0.14361704,0.121621622,0.121621622,0.102941176,-0.398373984,-0.390971039,-0.078571429,-0.127329193,-0.13667796,0.345585917
2015/3/25 11:23,0.234133016,-0.385958884,0.380594177,26.977566,-0.155638596,0.177145766,-0.01617539,19.197224,0.007797984,-0.433672704,-0.082202112,-0.229744185,0.018628625,0.207360862,-0.087765979,-0.087765979,0.112612613,0.112612613,0.066176471,-0.276422764,-0.416524702,-0.071428571,-0.114906832,-0.110726682,0.323002065
2015/3/25 11:24,0.242483454,-0.384969487,0.428695986,28.036665,-0.167717361,0.182519368,0.239887645,20.904587,-0.010026034,-0.436986689,-0.300904977,-0.498167225,-0.381920964,0.266606822,-0.090425554,-0.090425554,0.103603604,0.103603604,0.058823529,-0.270325203,-0.450596252,-0.1,-0.114906832,-0.163494665,0.3294935
2015/3/25 11:24,0.242483454,-0.384969487,0.433550372,28.108143,-0.176775939,0.179156279,0.148833913,20.501192,-0.023394523,-0.434777365,-0.154600455,-0.483935952,-0.202076039,0.271992819,-0.098404277,-0.098404277,0.112612613,0.112612613,0.058823529,-0.369918699,-0.489778535,-0.085714286,-0.226708075,-0.22231833,0.327973236
2015/3/25 11:24,0.242483454,-0.383980091,0.459811719,28.54422,-0.186359606,0.208948639,0.052640556,19.972567,-0.039474877,-0.432568073,-0.080693816,-0.398861717,-0.243139041,0.282764811,-0.023936142,-0.023936142,0.085585586,0.085585586,0.036764706,-0.323170732,-0.5,-0.071428571,-0.208074534,-0.268166125,0.330776864
2015/3/25 11:25,0.236673458,-0.382990666,0.434991941,28.021627,-0.195418099,0.202039747,0.378744649,21.748087,-0.052842858,-0.429254119,-0.213423831,-0.451629081,-0.189963236,0.295332136,-0.015957446,-0.015957446,0.076576577,0.076576577,0.022058824,-0.282520325,-0.440374787,-0.085714286,-0.152173913,-0.169550346,0.336766519
2015/3/25 11:25,0.242483454,-0.382001157,0.426656432,28.040253,-0.204476677,0.202039747,-0.000189785,19.881552,-0.066598793,-0.447168676,-0.064102564,0.380411881,-0.283563037,0.31508079,-0.029255318,-0.029255318,0.067567568,0.067567568,-0.029411765,-0.363821138,-0.411413969,-0.1,-0.251552795,-0.269896057,0.348529447
2015/3/25 11:25,0.230996074,-0.381011761,0.3873719,27.128765,-0.213667151,0.211471004,0.211735731,21.016251,-0.079966838,-0.428149458,-0.350678887,0.037059689,-0.003000128,0.354578097,0.031914865,0.031914865,0.040540541,0.040540541,-0.058823529,-0.245934959,-0.346678024,-0.107142857,-0.239130435,-0.252594898,0.348788732
2015/3/25 11:26,0.247144681,-0.380022364,0.435037238,27.657293,-0.22272573,0.212311752,0.101366865,20.272976,-0.094303973,-0.438091319,-0.334087481,-0.119704229,0.139737549,0.350987433,0.010638297,0.010638297,0.031531532,0.031531532,-0.073529412,-0.158536585,-0.278534923,-0.05,-0.251552795,-0.249135034,0.333716664
2015/3/25 11:26,0.236673458,-0.380022364,0.391080638,27.035666,-0.2292899,0.18167862,0.020703542,19.750322,-0.107672018,-0.442750061,-0.217948718,-0.41186992,0.124506152,0.356373429,-0.002659574,-0.002659574,0.031531532,0.031531532,-0.080882353,-0.034552846,-0.362010221,-0.114285714,-0.232919255,-0.266435733,0.367130767
2015/3/25 11:26,0.238705872,-0.379032968,0.42165018,27.549862,-0.238348392,0.209789483,0.103727748,20.128862,-0.118812458,-0.451587355,-0.263197587,-0.461990104,0.166792539,0.379712747,0.013297818,0.013297818,0.040540541,0.040540541,-0.073529412,-0.205284553,-0.355195911,-0.1,-0.263975155,-0.259515545,0.331450258
2015/3/25 11:27,0.236165372,-0.378043571,0.456859694,28.831778,-0.244387473,0.191109781,0.217975775,20.565474,-0.132567948,-0.440300674,-0.288838612,-0.150742037,0.247506598,0.377917415,0.029255344,0.029255344,0.022522523,0.022522523,-0.080882353,-0.176829268,-0.101362862,-0.1,-0.276397516,-0.247404642,0.349730736
2015/3/25 11:27,0.22896366,-0.377054147,0.388568235,26.902822,-0.256466151,0.225106001,0.163242385,20.712006,-0.148164424,-0.453796615,-0.415535599,-0.354757739,-0.210640244,0.37432675,-0.00797875,-0.00797875,0.031531532,0.031531532,-0.080882353,-0.012195122,-0.293867121,-0.028571429,-0.251552795,-0.276816704,0.326691737
2015/3/25 11:27,0.225406989,-0.377054147,0.449729986,28.109142,-0.259485649,0.246636965,0.048019161,19.810219,-0.154848446,-0.458647483,-0.257164558,-0.182110661,-0.314273311,0.385098743,-0.010638271,-0.010638271,0.031531532,0.031531532,-0.080882353,-0.069105691,-0.239352641,-0.057142857,-0.288819876,-0.303632949,0.351672571
2015/3/25 11:28,0.230996074,-0.375075241,0.392627656,26.904781,-0.272876576,0.216698376,0.169130072,20.749384,-0.173156786,-0.439195949,-0.386877828,-0.247505626,0.130287896,0.3994614,0.029255344,0.029255344,0.040540541,0.040540541,-0.066176471,-0.211382114,-0.263202726,-0.042857143,-0.313664596,-0.32698979,0.350178421
2015/3/25 11:28,0.24095914,-0.375075241,0.414886571,26.878489,-0.281935154,0.230479603,-0.139225713,18.80427,-0.18206924,-0.433672704,-0.217948718,-0.129426996,-0.420376512,0.381508079,0.034574493,0.034574493,0.040540541,0.040540541,-0.080882353,-0.25203252,-0.390971039,-0.028571429,-0.245341615,-0.346020881,0.341816035
2015/3/25 11:28,0.23150416,-0.374085844,0.448655246,27.798592,-0.29401323,0.229638855,0.085378659,20.104258,-0.191465635,-0.444959416,-0.073152338,0.285224605,0.353579163,0.377917415,0.034574493,0.034574493,0.040540541,0.040540541,-0.073529412,-0.276422764,-0.327938671,-0.042857143,-0.338509317,-0.342560557,0.345128905
2015/3/25 11:29,0.230487989,-0.374085844,0.462103575,28.741175,-0.300052913,0.230479603,0.067209313,19.778385,-0.20260563,-0.465275422,-0.264705882,-0.175205831,0.133846276,0.385098743,0.015957473,0.015957473,0.040540541,0.040540541,-0.066176471,-0.270325203,-0.273424191,-0.021428571,-0.295031056,-0.299308119,0.355282032
2015/3/25 11:29,0.242483454,-0.375075241,0.397993327,26.758091,-0.312656078,0.276758318,0.348439818,21.745249,-0.213746069,-0.450482662,-0.35520362,-0.157751071,0.290740138,0.385098743,0.031914865,0.031914865,0.031531532,0.031531532,-0.066176471,-0.223577236,-0.362010221,-0.057142857,-0.301242236,-0.313148954,0.336936266
2015/3/25 11:29,0.237689701,-0.374085844,0.425760483,27.634718,-0.324734154,0.262940461,0.031272924,19.567213,-0.22352991,-0.447168676,-0.118401053,-0.35982527,-0.145536755,0.386894075,0.018616994,0.018616994,0.031531532,0.031531532,-0.051470588,-0.152439024,-0.302385009,-0.057142857,-0.313664596,-0.307958239,0.346453307
2015/3/25 11:30,0.234641116,-0.374085844,0.4225673,27.627628,-0.333792732,0.249159234,0.08381111,20.177277,-0.234669905,-0.453796615,-0.338612368,0.035506508,-0.425619542,0.379712747,0.023936169,0.023936169,0.040540541,0.040540541,-0.051470588,-0.164634146,-0.273424191,-0.035714286,-0.282608696,-0.311418563,0.341269486
2015/3/25 11:30,0.252247759,-0.373096448,0.404598014,26.639481,-0.342851913,0.26798507,0.079851084,19.796337,-0.245810408,-0.44827337,-0.178733032,-0.097722734,-0.222355864,0.367145422,-0.005319122,-0.005319122,0.040540541,0.040540541,-0.066176471,-0.304878049,-0.387563884,-0.085714286,-0.307453416,-0.333045011,0.354121782
2015/3/25 11:30,0.237689701,-0.371891947,0.435905715,27.878052,-0.352566874,0.239910836,0.169814655,20.342976,-0.259662776,-0.453796615,-0.166666667,-0.46485019,-0.104013361,0.377917415,0.010638297,0.010638297,0.031531532,0.031531532,-0.058823529,-0.176829268,-0.362010221,-0.085714286,-0.344720497,-0.339965199,0.31803649
2015/3/25 11:31,0.242483454,-0.37090255,0.391028102,26.722382,-0.367664447,0.254386606,0.005679552,19.478268,-0.270802771,-0.457110601,-0.208899098,0.004257989,0.035310281,0.372531418,0.039893562,0.039893562,0.031531532,0.031531532,-0.066176471,-0.282520325,-0.317717206,-0.042857143,-0.282608696,-0.289792574,0.326452972
2015/3/25 11:31,0.236673458,-0.369913154,0.400087826,26.601166,-0.382762709,0.243273853,0.006101023,19.131868,-0.279715224,-0.444959416,-0.325037707,-0.068451636,-0.119018156,0.372531418,0.031914865,0.031914865,0.040540541,0.040540541,-0.058823529,-0.040650407,-0.293867121,-0.035714286,-0.313664596,-0.331315079,0.352810437
2015/3/25 11:31,0.24095914,-0.368923729,0.436926045,27.852478,-0.410594741,0.256068126,0.218510814,20.583654,-0.28417126,-0.451587355,-0.202865915,0.175438808,0.064428219,0.367145422,0.093085048,0.093085048,0.022522523,0.022522523,-0.080882353,-0.292682927,-0.436967632,-0.085714286,-0.326086957,-0.3226645,0.328956278
2015/3/25 11:32,0.242483454,-0.366944823,0.414569115,27.006235,-0.425693002,0.274711176,0.116244633,20.167757,-0.295795578,-0.443854754,-0.230015083,0.257993499,-0.298895438,0.386894075,0.079787177,0.079787177,0.031531532,0.031531532,-0.088235294,-0.146341463,-0.288756388,-0.021428571,-0.332298137,-0.336505335,0.354882846
2015/3/25 11:32,0.230996074,-0.365955427,0.438011918,27.535421,-0.444991631,0.262940461,0.012502749,19.418446,-0.304707587,-0.451587355,-0.165158525,-0.316862693,-0.184464937,0.379712747,0.085106352,0.085106352,0.031531532,0.031531532,-0.080882353,-0.164634146,-0.224020443,-0.071428571,-0.319875776,-0.326124364,0.327641203
2015/3/25 11:32,0.230996074,-0.363976634,0.423189046,27.364243,-0.457069707,0.269666662,0.073981795,19.608101,-0.311392054,-0.449378,-0.055052944,0.304069372,-0.323615649,0.392280072,0.07180848,0.07180848,0.031531532,0.031531532,-0.102941176,-0.158536585,-0.322827939,-0.071428571,-0.319875776,-0.328719722,0.349098381
2015/3/25 11:33,0.23150416,-0.361997813,0.40749546,26.918137,-0.466128199,0.251864337,-0.168622245,18.706852,-0.320304063,-0.436986689,-0.109351587,-0.105784026,-0.17133226,0.394075404,0.053191433,0.053191433,0.022522523,0.022522523,-0.088235294,-0.12195122,-0.346678024,-0.035714286,-0.295031056,-0.339100233,0.348130261
2015/3/25 11:33,0.230996074,-0.361008304,0.386394822,26.220964,-0.478863346,0.273870427,0.045979041,19.765812,-0.327472408,-0.442750061,-0.18627451,-0.15970341,-0.167821922,0.392280072,0.055851087,0.055851087,0.022522523,0.022522523,-0.088235294,-0.276422764,-0.411413969,-0.035714286,-0.301242236,-0.321799074,0.339842489
2015/3/25 11:33,0.225915074,-0.357652954,0.427037569,27.31793,-0.487921924,0.269666662,0.139242666,20.173355,-0.33415643,-0.452691985,-0.125942839,-0.449226905,0.402307669,0.376122083,0.077127655,0.077127655,0.022522523,0.022522523,-0.095588235,-0.205284553,-0.249574106,-0.1,-0.270186335,-0.295847795,0.343526565
2015/3/25 11:34,0.225406989,-0.354684737,0.474685277,28.319021,-0.490941422,0.295401391,-0.104498253,19.116547,-0.338612911,-0.449378,-0.230015083,-0.166596457,-0.18016723,0.39048474,0.07180848,0.07180848,0.022522523,0.022522523,-0.080882353,-0.258130081,-0.293867121,-0.05,-0.307453416,-0.328719722,0.332358685
2015/3/25 11:34,0.219707499,-0.351716406,0.444796698,27.861551,-0.496980503,0.284325195,-0.030436195,19.433828,-0.343068883,-0.454901246,-0.255656109,-0.321631371,-0.137614971,0.379712747,0.058510609,0.058510609,0.031531532,0.031531532,-0.088235294,-0.292682927,-0.293867121,-0.05,-0.276397516,-0.349480745,0.362318151
2015/3/25 11:34,0.22642316,-0.346769311,0.363724318,25.813499,-0.5,0.290356782,-0.040488551,19.093187,-0.354208879,-0.446064046,-0.18627451,0.166584457,0.180271731,0.413824057,0.124999967,0.124999967,0.013513514,0.013513514,-0.102941176,-0.099593496,-0.317717206,-0.078571429,-0.301242236,-0.336505335,0.314274069
2015/3/25 11:35,0.214007965,-0.343586017,0.427725041,27.437826,-0.5,0.280962083,0.005332637,19.523579,-0.35730876,-0.449378,-0.131975867,-0.432179402,-0.012904926,0.410233393,0.122340446,0.122340446,0.004504505,0.004504505,-0.117647059,-0.31097561,-0.327938671,-0.042857143,-0.276397516,-0.304498375,0.332465011
2015/3/25 11:35,0.21869127,-0.33962829,0.412317726,26.919222,-0.496980503,0.293719871,-0.056422718,18.827171,-0.366220705,-0.453796615,-0.216440576,-0.167225801,0.026802098,0.406642729,0.143617014,0.143617014,0.004504505,0.004504505,-0.110294118,-0.158536585,-0.390971039,-0.021428571,-0.319875776,-0.331315079,0.334007659
2015/3/25 11:35,0.219707499,-0.336660073,0.374230647,26.079168,-0.496980503,0.297960193,-0.134075155,18.761419,-0.372905236,-0.450482662,-0.163650075,0.191339439,-0.493797272,0.403052065,0.119680792,0.119680792,0.013513514,0.013513514,-0.125,-0.146341463,-0.302385009,-0.057142857,-0.288819876,-0.301903017,0.354711234
2015/3/25 11:36,0.219707499,-0.33468128,0.425213185,27.143282,-0.490941422,0.295401391,-0.047644697,19.264931,-0.379589195,-0.465275422,-0.154600455,0.039885699,-0.127138093,0.404847397,0.119680792,0.119680792,0.004504505,0.004504505,-0.117647059,-0.31097561,-0.367120954,-0.035714286,-0.319875776,-0.360726682,0.325343085
2015/3/25 11:36,0.212483694,-0.331712949,0.414867457,27.689383,-0.481882843,0.279280586,-0.115901378,18.7001,-0.386273217,-0.443854754,-0.166666667,0.316785711,-0.039611459,0.410233393,0.119680792,0.119680792,0.013513514,0.013513514,-0.110294118,-0.105691057,-0.298977853,-0.057142857,-0.375776398,-0.384083062,0.353230142
2015/3/25 11:36,0.214007965,-0.327540259,0.429701838,27.816137,-0.478863346,0.294560643,0.037223029,19.712337,-0.391213576,-0.461961437,-0.055052944,0.396695687,-0.356650699,0.426391382,0.119680792,0.119680792,0.013513514,0.013513514,-0.110294118,-0.239837398,-0.367120954,-0.057142857,-0.313664596,-0.337370301,0.344125344
2015/3/25 11:37,0.206187704,-0.323582532,0.390277692,26.836784,-0.472167882,0.299788015,0.029958903,19.376202,-0.397897535,-0.457110601,-0.275263952,0.046756345,-0.331289378,0.428186715,0.101063851,0.101063851,0.013513514,0.013513514,-0.102941176,-0.292682927,-0.268313458,-0.085714286,-0.369565217,-0.393598608,0.351417017
2015/3/25 11:37,0.208220061,-0.319624946,0.398923623,26.980816,-0.469148385,0.29119753,0.068904734,19.631212,-0.404582065,-0.458647483,-0.181749469,-0.145733366,-0.492230979,0.401256732,0.124999967,0.124999967,0.004504505,0.004504505,-0.110294118,-0.245934959,-0.273424191,-0.021428571,-0.313664596,-0.353806034,0.363194868
2015/3/25 11:37,0.214007965,-0.312526946,0.409438482,26.981907,-0.466128199,0.298800965,0.075739297,19.76635,-0.409038038,-0.44827337,-0.113876474,0.08182985,-0.184149273,0.403052065,0.10638292,0.10638292,0.013513514,0.013513514,-0.110294118,-0.12804878,-0.362010221,-0.078571429,-0.350931677,-0.369377261,0.327117038
2015/3/25 11:38,0.214007965,-0.306547406,0.429552393,27.326443,-0.460089204,0.286006692,-0.029938675,19.214411,-0.415722061,-0.451587355,-0.159125189,-0.128019382,0.294716443,0.413824057,0.101063851,0.101063851,0.004504505,0.004504505,-0.110294118,-0.323170732,-0.302385009,-0.05,-0.357142857,-0.366781903,0.364136872
2015/3/25 11:38,0.198455814,-0.303191915,0.421966906,27.006023,-0.457069707,0.307354893,0.010490564,19.333626,-0.420178033,-0.467484746,-0.234540124,-0.331192915,-0.190547313,0.419210054,0.10638292,0.10638292,0.013513514,0.013513514,-0.110294118,-0.341463415,-0.288756388,-0.021428571,-0.295031056,-0.355536426,0.332636623
2015/3/25 11:38,0.202631033,-0.299234301,0.468354416,28.207472,-0.454050209,0.29119753,0.021581017,19.583921,-0.425021515,-0.461961437,-0.141025641,0.172128967,-0.486532804,0.403052065,0.130319142,0.130319142,0.022522523,0.022522523,-0.095588235,-0.176829268,-0.273424191,-0.021428571,-0.332298137,-0.342560557,0.343198263
2015/3/25 11:39,0.20048817,-0.295276602,0.420242216,26.884876,-0.448011128,0.282643699,-0.058187204,19.087969,-0.431705537,-0.45600597,-0.17571644,-0.216747358,0.162453867,0.406642729,0.183510629,0.183510629,0.004504505,0.004504505,-0.110294118,-0.217479675,-0.298977853,-0.042857143,-0.350931677,-0.361591648,0.341165026
2015/3/25 11:39,0.202631033,-0.291318988,0.435345422,27.456646,-0.441972133,0.276758318,-0.03819235,19.319237,-0.436162018,-0.457110601,-0.180241481,-0.495748878,-0.380472399,0.41561939,0.188829804,0.188829804,0.004504505,0.004504505,-0.110294118,-0.146341463,-0.21890971,0.007142857,-0.350931677,-0.356401392,0.335790938
2015/3/25 11:39,0.207711975,-0.287146185,0.453336791,27.75778,-0.434751495,0.294560643,-0.045234206,19.009947,-0.442845977,-0.457110601,-0.157616893,0.175668372,-0.400011341,0.41561939,0.18617015,0.18617015,0.004504505,0.004504505,-0.110294118,-0.146341463,-0.338160136,-0.057142857,-0.357142857,-0.345155455,0.317238118
2015/3/25 11:40,0.208220061,-0.285167364,0.443952919,27.736851,-0.431731997,0.290356782,-0.085478934,19.10293,-0.445074027,-0.449378,-0.130467572,-0.475342099,-0.205319603,0.412028725,0.183510629,0.183510629,0.004504505,0.004504505,-0.110294118,-0.276422764,-0.278534923,-0.064285714,-0.338509317,-0.307958239,0.332953734
2015/3/25 11:40,0.212991779,-0.282199062,0.417105098,27.093796,-0.425693002,0.290356782,0.039723921,19.538273,-0.449626877,-0.453796615,-0.220965309,0.5,-0.193847473,0.42459605,0.191489325,0.191489325,0.004504505,0.004504505,-0.110294118,-0.298780488,-0.327938671,-0.064285714,-0.344720497,-0.332180045,0.356046828
2015/3/25 11:40,0.218183184,-0.278241448,0.432597422,27.115585,-0.413614238,0.301469535,-0.116197193,18.636354,-0.454470358,-0.452691985,-0.119909502,-0.144503661,-0.104988499,0.412028725,0.164893582,0.164893582,-0.004504505,-0.004504505,-0.110294118,-0.245934959,-0.367120954,-0.064285714,-0.338509317,-0.371972159,0.331655447
2015/3/25 11:41,0.219199355,-0.275101062,0.426253384,27.199852,-0.410594741,0.302310284,-0.086815398,19.050884,-0.458926331,-0.457110601,0.032428356,-0.08067607,-0.128806346,0.42459605,0.172872278,0.172872278,0.004504505,0.004504505,-0.110294118,-0.264227642,-0.21890971,-0.078571429,-0.332298137,-0.346020881,0.335408541
2015/3/25 11:41,0.219707499,-0.273122269,0.404660028,26.560217,-0.404555746,0.298800965,-0.154581543,18.612783,-0.465610861,-0.438091319,-0.083710561,0.469557054,-0.108185497,0.444344704,0.183510629,0.183510629,0.004504505,0.004504505,-0.102941176,-0.31097561,-0.322827939,-0.042857143,-0.307453416,-0.330449654,0.334544881
2015/3/25 11:41,0.222247941,-0.271143448,0.416791158,26.898069,-0.395497167,0.286006692,-0.02295341,19.377192,-0.470066834,-0.447168676,-0.027903469,0.08104191,0.367054476,0.428186715,0.18617015,0.18617015,0.013513514,0.013513514,-0.110294118,-0.245934959,-0.317717206,-0.078571429,-0.344720497,-0.358131324,0.351683763
2015/3/25 11:42,0.234641116,-0.271143448,0.413597792,26.74157,-0.391821201,0.298800965,-0.043014776,19.245602,-0.47229482,-0.450482662,-0.17722489,-0.10010622,-0.418574544,0.435368043,0.159574406,0.159574406,0.013513514,0.013513514,-0.102941176,-0.304878049,-0.169505963,-0.057142857,-0.332298137,-0.362456614,0.342763635
2015/3/25 11:42,0.232608701,-0.270154051,0.429359866,26.98621,-0.385782206,0.289516034,-0.15638976,18.773558,-0.476750856,-0.470798668,-0.07918552,-0.348787391,0.081387061,0.428186715,0.180851081,0.180851081,0.004504505,0.004504505,-0.102941176,-0.180894309,-0.387563884,-0.021428571,-0.369565217,-0.382352671,0.342502486
2015/3/25 11:42,0.229979845,-0.269164542,0.450268366,27.518303,-0.376723026,0.281802927,-0.169790719,18.69573,-0.478978843,-0.457110601,0.002262443,-0.359951577,-0.307787604,0.422800718,0.172872278,0.172872278,0.004504505,0.004504505,-0.102941176,-0.335365854,-0.317717206,-0.042857143,-0.326086957,-0.339100233,0.345028176
2015/3/25 11:43,0.242483454,-0.269164542,0.396232612,27.579947,-0.358605869,0.277599066,-0.099114347,18.863913,-0.483434815,-0.449378,-0.119909502,0.018940616,-0.11916753,0.421005386,0.178191453,0.178191453,0.004504505,0.004504505,-0.110294118,-0.292682927,-0.317717206,-0.057142857,-0.363354037,-0.361591648,0.342972555
2015/3/25 11:43,0.24553204,-0.268175146,0.430725332,26.320797,-0.321714656,0.273029679,-0.062924045,19.3025,-0.48885956,-0.471903361,-0.27224736,-0.203195569,0.091779742,0.431777379,0.191489325,0.191489325,0.004504505,0.004504505,-0.095588235,-0.239837398,-0.327938671,0.007142857,-0.332298137,-0.337370301,0.337145186
2015/3/25 11:43,0.249177081,-0.267185749,0.405341733,26.543697,-0.26552473,0.281802927,-0.065420506,19.035034,-0.491087547,-0.463066162,-0.131975867,0.143198192,-0.144466899,0.422800718,0.164893582,0.164893582,0.004504505,0.004504505,-0.110294118,-0.276422764,-0.169505963,-0.035714286,-0.326086957,-0.358131324,0.344306284
2015/3/25 11:44,0.250701352,-0.267185749,0.462668698,27.89205,-0.213667151,0.255227354,-0.035185125,19.110836,-0.493315533,-0.449378,-0.03242851,-0.127075338,-0.015935498,0.437163375,0.234042567,0.234042567,-0.004504505,-0.004504505,-0.117647059,-0.341463415,-0.346678024,-0.042857143,-0.350931677,-0.357266358,0.354847405
2015/3/25 11:44,0.252247759,-0.267185749,0.391747864,26.039228,-0.182814934,0.273029679,-0.033964106,19.334272,-0.493315533,-0.454901246,-0.073152338,0.300889821,-0.176790388,0.429982047,0.23138294,0.23138294,-0.004504505,-0.004504505,-0.117647059,-0.205284553,-0.278534923,-0.05,-0.357142857,-0.378892807,0.332560144
2015/3/25 11:44,0.259449471,-0.269164542,0.426491013,26.742098,-0.130826062,0.252705109,-0.161188683,18.61508,-0.497772014,-0.440300674,-0.082202112,0.111848935,-0.267912896,0.435368043,0.239361636,0.239361636,-0.004504505,-0.004504505,-0.110294118,-0.304878049,-0.244463373,0.007142857,-0.326086957,-0.336505335,0.353084644
2015/3/25 11:45,0.264640876,-0.269164542,0.417927523,26.659431,-0.093409675,0.273870427,-0.099312055,18.766373,-0.497772014,-0.459752176,-0.044494721,-0.440794573,-0.075263747,0.438958707,0.236702115,0.236702115,0.004504505,0.004504505,-0.110294118,-0.351626016,-0.169505963,-0.035714286,-0.363354037,-0.35467146,0.331718869
2015/3/25 11:45,0.265657047,-0.271143448,0.432518897,27.31275,-0.050479381,0.295401391,-0.053383513,19.095181,-0.497772014,-0.451587355,-0.192307692,-0.378175316,-0.099724454,0.440754039,0.236702115,0.236702115,0.004504505,0.004504505,-0.110294118,-0.282520325,-0.189948893,-0.071428571,-0.369565217,-0.36332158,0.360493834
2015/3/25 11:45,0.264132776,-0.271143448,0.419983234,26.649559,-0.017264049,0.280121335,-0.154534874,18.855513,-0.5,-0.442750061,-0.027903469,0.113406477,-0.177878472,0.437163375,0.226063765,0.226063765,-0.004504505,-0.004504505,-0.110294118,-0.264227642,-0.346678024,-0.05,-0.388198758,-0.377162415,0.34315536
2015/3/25 11:46,0.2558928,-0.271143448,0.427120376,27.093527,0.007549174,0.285165944,-0.092571505,19.113626,-0.497772014,-0.450482662,-0.189291101,-0.317767406,-0.463598711,0.446140036,0.218085068,0.218085068,-0.004504505,-0.004504505,-0.110294118,-0.164634146,-0.229131175,-0.107142857,-0.363354037,-0.375432483,0.345638147
2015/3/25 11:46,0.253860386,-0.273122269,0.427804867,26.892088,0.044439784,0.256908874,-0.079314938,19.050611,-0.497772014,-0.44827337,0.046002863,0.332312646,-0.19864383,0.444344704,0.223404243,0.223404243,0.004504505,0.004504505,-0.102941176,-0.264227642,-0.293867121,-0.078571429,-0.369565217,-0.385812994,0.363444826
2015/3/25 11:46,0.254368486,-0.275101062,0.424001824,27.317308,0.078836588,0.270507411,-0.120423221,18.802607,-0.497772014,-0.440300674,0.024886878,0.402012177,-0.18987289,0.4497307,0.223404243,0.223404243,0.004504505,0.004504505,-0.110294118,-0.12804878,-0.249574106,-0.1,-0.394409938,-0.387543386,0.340510286
2015/3/25 11:47,0.253263945,-0.276262542,0.425909563,26.767582,0.102993428,0.271348159,-0.045006734,19.243338,-0.495543519,-0.458647483,0.077677225,-0.309301106,0.264011552,0.4497307,0.236702115,0.236702115,0.004504505,0.004504505,-0.102941176,-0.304878049,-0.224020443,-0.107142857,-0.369565217,-0.365916938,0.348124665
2015/3/25 11:47,0.244515811,-0.277252051,0.397932055,26.206923,0.121766967,0.278439838,-0.191728692,18.330894,-0.495543519,-0.444959416,-0.073152338,-0.479920001,0.154551842,0.446140036,0.236702115,0.236702115,-0.004504505,-0.004504505,-0.102941176,-0.25203252,-0.195059625,-0.085714286,-0.375776398,-0.378027841,0.340101774
